-0.7492562732932839, 0.997644404631565
1.5786912621788858, 0.8251484688630106
6.945688596927781, 0.7612421618393551
10.036716322174676, 0.7588069407119871
11.1846543467923, 0.7068113201287284
14.567643188126922, 0.6807471550379882
16.821494531258665, 0.6665206861086228
20.77402873162802, 0.6239076341196378
30.06259469382792, 0.5835307388606882
38.22312907114342, 0.5526293089147674
41.32079227630139, 0.5360207026973226
46.66235360472447, 0.5264457051856277
55.10600179157959, 0.49081317806310354
63.547438151797664, 0.4599051126372715
71.9767094655121, 0.45498158654324683
75.35748648020969, 0.43364188314919894
80.41814582573018, 0.4240735211174148
87.15979341539212, 0.4239142695995488
90.25856253386861, 0.4049434325337581
95.87881401855724, 0.40008626123884417
101.49795958992733, 0.3975913207922763
105.44054057043009, 0.37623834643840626
114.15071386704709, 0.37130818486447037
119.2191146057972, 0.3452042068942637
124.84268383044137, 0.3332603430543115
130.17871559227189, 0.3354964997843469
135.23384537119983, 0.33773929199429364
139.17089678510996, 0.328197471882154
143.67306990478085, 0.3115556882651539
147.60901540537253, 0.3043760990013603
153.22373732346858, 0.311330081948177
156.32140052862655, 0.29472147573073226
159.69222432345754, 0.2946418499717993
162.51009145903146, 0.27567764838591957
172.62145693020585, 0.2778010019574667
168.12702520376456, 0.277907169636044
179.0844143636022, 0.27292392422281964
182.45523815843313, 0.2728442984638866
184.1528151023523, 0.24681994625261283
189.49105869081984, 0.2443316412859562
195.39442398504804, 0.2347433728144388
199.33479313891377, 0.218114860157261
205.51574267608908, 0.215606648750871
206.93131172378713, 0.19195116286785452
209.749178859361, 0.17298696128197488
212.0074538557668, 0.14931156895922515
